"","Species","Year","Month","Day","Region","Location","Site","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50","Age","AgeClass"
"3862","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",283,280,280,250,7.364383562,7
"3863","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250,7.364383562,7
"3864","Maori Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",281,280,280,250,NA,NA
"3865","Maori Wrasse",2005,7,25,"Jurien","Jurien","JV017",-30.4214,115.0019333,"Research","LINE",244,240,240,200,4.808219178,4
"3866","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",233,230,220,200,NA,NA
"3867","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",212,210,200,200,4.846575342,4
"3868","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",279,270,260,250,6.846575342,6
"3869","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",240,240,240,200,7.846575342,7
"3870","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",223,220,220,200,4.846575342,4
"3871","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",223,220,220,200,6.846575342,6
"3872","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",183,180,180,150,3.846575342,3
"3873","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",238,230,220,200,6.846575342,6
"3874","Maori Wrasse",2005,8,9,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",272,270,260,250,NA,NA
"3875","Maori Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",254,250,240,250,5.852054795,5
"3876","Maori Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",246,240,240,200,4.852054795,4
"3877","Maori Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",212,210,200,200,NA,NA
"3878","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",256,250,240,250,7.893150685,7
"3879","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",270,270,260,250,6.893150685,6
"3880","Maori Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",310,310,300,300,7.906849315,7
"3881","Maori Wrasse",2005,9,1,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",305,300,300,300,9.906849315,9
"3882","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",214,210,200,200,4.893150685,4
"3883","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",215,210,200,200,6.893150685,6
"3884","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",251,250,240,250,6.893150685,6
"3885","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",262,260,260,250,6.893150685,6
"3886","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",272,270,260,250,NA,NA
"3887","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",180,180,180,150,3.893150685,3
"3888","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",228,220,220,200,NA,NA
"3889","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",210,210,200,200,4.893150685,4
"3890","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",239,230,220,200,7.893150685,7
"3891","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",274,270,260,250,7.893150685,7
"3892","Maori Wrasse",2005,8,26,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",281,280,280,250,6.893150685,6
"3893","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",253,250,240,250,6.808219178,6
"3894","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",242,240,240,200,4.808219178,4
"3895","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",271,270,260,250,6.808219178,6
"3896","Maori Wrasse",2005,7,25,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",294,290,280,250,6.808219178,6
"3897","Maori Wrasse",2005,4,26,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",300,300,300,300,7.564383562,7
"3898","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",263,260,260,250,7.994520548,7
"3899","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",277,270,260,250,6.994520548,6
"3900","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",268,260,260,250,5.994520548,5
"3901","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",270,270,260,250,7.994520548,7
"3902","Maori Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",214,210,200,200,4.994520548,4
"3903","Maori Wrasse",2005,10,29,"Jurien","Jurien","JC11",-30.27878333,115.0024833,"Research","LINE",275,270,260,250,4.997260274,4
"3904","Maori Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",284,280,280,250,7.005479452,7
"3905","Maori Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",275,270,260,250,7.005479452,7
"3906","Maori Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",281,280,280,250,7.005479452,7
"3907","Maori Wrasse",2005,11,3,"Jurien","Jurien","JC19",-30.43735,115.0355333,"Research","LINE",284,280,280,250,NA,NA
"3908","Maori Wrasse",2005,11,3,"Jurien","Jurien","JC19",-30.43735,115.0355333,"Research","LINE",265,260,260,250,NA,NA
"3909","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",225,220,220,200,4.030136986,4
"3910","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",223,220,220,200,4.030136986,4
"3911","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",242,240,240,200,5.030136986,5
"3912","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",242,240,240,200,4.030136986,4
"3913","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",259,250,240,250,7.030136986,7
"3914","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",276,270,260,250,5.030136986,5
"3915","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",236,230,220,200,4.030136986,4
"3916","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",257,250,240,250,4.030136986,4
"3917","Maori Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",266,260,260,250,5.030136986,5
"3918","Maori Wrasse",2005,11,15,"Jurien","Jurien","JC24",-30.41511667,114.9831,"Research","LINE",249,240,240,200,NA,NA
"3919","Maori Wrasse",2005,11,15,"Jurien","Jurien","JC24",-30.41511667,114.9831,"Research","LINE",279,270,260,250,7.04109589,7
"3920","Maori Wrasse",2005,11,19,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",211,210,200,200,5.052054795,5
"3921","Maori Wrasse",2005,11,19,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",265,260,260,250,8.052054795,8
"3922","Maori Wrasse",2005,11,19,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",282,280,280,250,7.052054795,7
"3923","Maori Wrasse",2005,11,19,"Jurien","Green Head","FI22M",-30.1312,114.92915,"Research","LINE",300,300,300,300,7.052054795,7
"3924","Maori Wrasse",2005,11,24,"Jurien","Green Head","JC31",-30.07658333,114.9217833,"Research","LINE",246,240,240,200,8.065753425,8
"3925","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",195,190,180,150,5.065753425,5
"3926","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",209,200,200,200,5.065753425,5
"3927","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",203,200,200,200,6.065753425,6
"3928","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",233,230,220,200,7.065753425,7
"3929","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",230,230,220,200,7.065753425,7
"3930","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",228,220,220,200,7.065753425,7
"3931","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",232,230,220,200,7.065753425,7
"3932","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",255,250,240,250,NA,NA
"3933","Maori Wrasse",2005,11,24,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",278,270,260,250,9.065753425,9
"3934","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",211,210,200,200,5.068493151,5
"3935","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",212,210,200,200,5.068493151,5
"3936","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",204,200,200,200,NA,NA
"3937","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",213,210,200,200,7.068493151,7
"3938","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",201,200,200,200,5.068493151,5
"3939","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",235,230,220,200,7.068493151,7
"3940","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",242,240,240,200,NA,NA
"3941","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",229,220,220,200,7.068493151,7
"3942","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",247,240,240,200,8.068493151,8
"3943","Maori Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",267,260,260,250,5.068493151,5
"3944","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",193,190,180,150,3.087671233,3
"3945","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",289,280,280,250,7.087671233,7
"3946","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",267,260,260,250,7.087671233,7
"3947","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",281,280,280,250,7.087671233,7
"3948","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",284,280,280,250,7.087671233,7
"3949","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",319,310,300,300,7.087671233,7
"3950","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",214,210,200,200,4.087671233,4
"3951","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",292,290,280,250,7.087671233,7
"3952","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",265,260,260,250,7.087671233,7
"3953","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",281,280,280,250,7.087671233,7
"3954","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",206,200,200,200,3.087671233,3
"3955","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",230,230,220,200,4.087671233,4
"3956","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",255,250,240,250,4.087671233,4
"3957","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",241,240,240,200,NA,NA
"3958","Maori Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",300,300,300,300,7.087671233,7
"3959","Maori Wrasse",2005,12,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",179,170,160,150,3.104109589,3
"3960","Maori Wrasse",2005,12,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",186,180,180,150,4.104109589,4
"3961","Maori Wrasse",2005,12,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",223,220,220,200,7.104109589,7
"3962","Maori Wrasse",2005,12,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",249,240,240,200,8.104109589,8
"3963","Maori Wrasse",2005,12,9,"Jurien","Green Head","#JFV5",NA,NA,"Research","LINE",221,220,220,200,8.106849315,8
"3964","Maori Wrasse",2005,12,9,"Jurien","Green Head","#JFV5",NA,NA,"Research","LINE",281,280,280,250,5.106849315,5
"3965","Maori Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",224,220,220,200,8.106849315,8
"3966","Maori Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",270,270,260,250,5.106849315,5
"3967","Maori Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",253,250,240,250,7.106849315,7
"3968","Maori Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",295,290,280,250,8.106849315,8
"3969","Maori Wrasse",2005,12,19,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",273,270,260,250,7.134246575,7
"3970","Maori Wrasse",2006,1,13,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",254,250,240,250,5.282191781,5
"3971","Maori Wrasse",2006,1,13,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",268,260,260,250,8.282191781,8
"3972","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",263,260,260,250,7.284931507,7
"3973","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",266,260,260,250,7.284931507,7
"3974","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",277,270,260,250,7.284931507,7
"3975","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",179,170,160,150,3.284931507,3
"3976","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",221,220,220,200,7.284931507,7
"3977","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",203,200,200,200,4.284931507,4
"3978","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",198,190,180,150,4.284931507,4
"3979","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",242,240,240,200,7.284931507,7
"3980","Maori Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",269,260,260,250,NA,NA
"3981","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",210,210,200,200,8.290410959,8
"3982","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",237,230,220,200,7.290410959,7
"3983","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",237,230,220,200,7.290410959,7
"3984","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",260,260,260,250,5.290410959,5
"3985","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",250,250,240,250,7.290410959,7
"3986","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",267,260,260,250,8.290410959,8
"3987","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",278,270,260,250,NA,NA
"3988","Maori Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",271,270,260,250,NA,NA
"3989","Maori Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",151,150,140,150,2.312328767,2
"3990","Maori Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",184,180,180,150,3.312328767,3
"3991","Maori Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",252,250,240,250,3.312328767,3
"3992","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",183,180,180,150,4.334246575,4
"3993","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",180,180,180,150,4.334246575,4
"3994","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",195,190,180,150,4.334246575,4
"3995","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",205,200,200,200,NA,NA
"3996","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",213,210,200,200,5.334246575,5
"3997","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",214,210,200,200,5.334246575,5
"3998","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",225,220,220,200,8.334246575,8
"3999","Maori Wrasse",2006,2,2,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",243,240,240,200,7.334246575,7
"4000","Maori Wrasse",2006,2,6,"Jurien","Green Head","FI22m",NA,NA,"Research","LINE",208,200,200,200,4.345205479,4
"4001","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",220,220,220,200,NA,NA
"4002","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",220,220,220,200,5.347945205,5
"4003","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",250,250,240,250,7.347945205,7
"4004","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",248,240,240,200,8.347945205,8
"4005","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",272,270,260,250,8.347945205,8
"4006","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",160,160,160,150,3.347945205,3
"4007","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",180,180,180,150,4.347945205,4
"4008","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",194,190,180,150,4.347945205,4
"4009","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",236,230,220,200,7.347945205,7
"4010","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",248,240,240,200,7.347945205,7
"4011","Maori Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",246,240,240,200,7.347945205,7
"4012","Maori Wrasse",2006,2,9,"Jurien","Green Head","JC7",-30.15161667,114.9473333,"Research","LINE",295,290,280,250,NA,NA
"4013","Maori Wrasse",2006,2,10,"Jurien","Green Head","FI22m",NA,NA,"Research","LINE",224,220,220,200,5.356164384,5
"4014","Maori Wrasse",2006,2,22,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",215,210,200,200,5.389041096,5
"4015","Maori Wrasse",2006,2,22,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",216,210,200,200,6.389041096,6
"4016","Maori Wrasse",2006,2,22,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",247,240,240,200,8.389041096,8
"4017","Maori Wrasse",2006,2,22,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",257,250,240,250,7.389041096,7
